source,target,PCC,Rescaled_PCC
Cltb,Bex2,0.50154054,0.0043531973
Rabgap1l,Ptprd,0.41026518,1.0197712e-06
Snrpd2,H2afy,0.46378484,0.0009971256
Snrpd2,Eif5a,0.40973935,7.743308e-07
Snrpd2,Rplp0,0.5709079,0.021886652
Snrpd2,Rpl31,0.44413775,0.00029974474
Snrpd2,Ubb,0.42103496,2.2291808e-05
Snrpd2,Rtraf,0.45861265,0.00075909967
Snrpd2,Atp5b,0.485551,0.0025400044
Snrpd2,Ddah2,0.42782936,6.1858904e-05
Snrpd2,Snrpf,0.48925716,0.002903531
Snrpd2,Cox6b1,0.5082963,0.0053246734
Ddb1,Itgb1,0.41338548,3.5838568e-06
Hnrnpa2b1,H2afy,0.553542,0.015732372
Hnrnpa2b1,Eif5a,0.6087433,0.04043582
Hnrnpa2b1,Eif3g,0.43784076,0.0001789686
Hnrnpa2b1,Zfp422,0.44054717,0.00022583445
Hnrnpa2b1,Rplp0,0.6520401,0.07194521
Hnrnpa2b1,Rab1a,0.40818754,2.846215e-07
Hnrnpa2b1,Med13,0.44596276,0.0003428203
Hnrnpa2b1,Rtraf,0.4749976,0.0016735436
Hnrnpa2b1,Zfp266,0.43632644,0.00015582652
Hnrnpa2b1,Atp5b,0.50484955,0.004812746
Hnrnpa2b1,Ddah2,0.4753278,0.0016970907
Hnrnpa2b1,Tia1,0.44898888,0.00042301443
Hnrnpa2b1,Oscp1,0.40787253,2.2135181e-07
Hnrnpa2b1,Snrpf,0.57629055,0.0240768
Hnrnpa2b1,Pum1,0.45939785,0.00079248176
Hnrnpa2b1,Cox6b1,0.43395346,0.00012372085
Hnrnpa2b1,Ube3a,0.40498403,1.7300963e-09
Hnrnpa2b1,Tead2,0.42730352,5.7808888e-05
Hnrnpa2b1,Tardbp,0.45936868,0.00079122407
Hnrnpa2b1,Celf1,0.460595,0.0008452387
Hnrnpa2b1,Cdv3,0.46145827,0.0008846996
Hnrnpa2b1,Snrpd2,0.49245247,0.0032434913
Tmod1,Myoz1,0.43483418,0.00013506289
Tmod1,Pgam2,0.58740306,0.029050753
Tmod1,Mirg,0.4822996,0.0022472232
Cacng3,Gap43,0.46506727,0.0010629813
Cacng3,Bex2,0.4132693,3.4485922e-06
Apex2,Hba-a1,0.93713796,0.7156665
Apex2,Adipor1,0.7238585,0.1543928
Apex2,Snca,0.8435612,0.4009682
Hspa9,Eif5a,0.43290967,0.000111123234
Hspa9,Hnrnpa2b1,0.4272343,5.728922e-05
Adgrb1,Dynll2,0.40435168,2.6869839e-12
Adgrb1,Sbk1,0.4639686,0.0010063903
Adgrb1,Gap43,0.43072566,8.759134e-05
Adgrb1,Phactr3,0.40494367,1.4534542e-09
Adgrb1,Pafah1b3,0.45617986,0.0006616483
Adgrb1,Bex2,0.51813686,0.006983194
