name,module_label,degree,weighted_degree,rescaled_weighted_degree,clustering_coeff,margin_score
Tuba1a,1,1443,798.8100221399999,72.58471819361773,0.24661020777525633,0.8185204267501831
Rtn1,1,1336,741.4444317200001,65.57990597033765,0.27076633250353227,0.929648220539093
Crmp1,1,1285,706.1229071799993,58.77439897140025,0.2943888868686134,0.9459784030914307
Tubb2b,1,1392,755.1227162099999,58.29650479429675,0.2632687969458836,0.8984970450401306
Basp1,1,1397,761.5470809799973,57.68557463216328,0.25881288803473673,0.9017125964164734
Lrba,1,1580,849.4492533200006,57.4130438549987,0.21485558076334163,0.6760358214378357
Tmsb10,1,1540,829.7813042899991,56.974698222491476,0.22498924077871446,0.6810598373413086
Mapt,1,1263,694.1714920699997,56.92945937696289,0.29303861080891846,0.8873084783554077
Stmn2,1,1259,690.1835917900006,55.737499677974,0.29987208158492556,0.8250334858894348
Stmn1,1,1381,742.2027270900003,52.92620008259969,0.26559413993220626,0.7883389592170715
Mllt11,1,1276,695.4042517299995,52.80793262913604,0.2980318396951257,0.9035051465034485
Snrpn,1,1297,706.4434432400003,52.27484921772275,0.2875093996592326,0.8894312381744385
Stmn3,1,1235,674.000544950001,51.72408183202265,0.3096542628232469,0.8864050507545471
Map2,1,1280,695.38052057,49.72129622233629,0.2972195074276779,0.9529385566711426
Tubb2a,1,1229,668.2178127299991,47.9873319139699,0.30820189608881987,0.6207697987556458
Gm38393,1,1270,688.1421931799998,47.86476647004121,0.29743675657564084,0.9026101231575012
Bex2,1,1241,672.7210469300002,47.00578005658544,0.3138987808998986,0.8635728359222412
Dpysl3,1,1287,691.0877350099997,45.207454683841014,0.29564698304978243,0.9520366787910461
Gng3,1,1231,664.088413909999,44.786438177515876,0.3149901263431806,0.8799884915351868
Dcx,1,1265,678.3947705900001,44.42892379818262,0.30701205783759444,0.9302834868431091
Ina,1,1163,630.5048442700003,44.17193967947731,0.336325279005717,0.9474324584007263
Elavl3,1,1170,629.4310142999985,42.17840828257084,0.34575098886476135,0.9578993916511536
Map1b,1,1224,654.7523780100001,41.36046369995671,0.32038969853408794,0.9604742527008057
Tubb3,1,1165,624.0163717699998,41.31461133923004,0.3492603572113328,0.9173378944396973
Gap43,1,1143,615.0125262400012,40.336349761670526,0.34127783063894596,0.7220621705055237
Calm2,1,1433,756.3941870299972,39.87105010050786,0.2508274627982862,0.703538179397583
Gnao1,1,1203,644.6272926299997,39.525552532708495,0.3252144181974349,0.9472893476486206
Cnih2,1,1161,621.3711518599998,39.16950553184049,0.34850158899878225,0.9618307948112488
Nsg2,1,1116,598.1777695700007,37.968475210705144,0.3702798270569137,0.9541547894477844
Rufy3,1,1163,619.6421319100007,36.661185689010274,0.3474588687633472,0.9520643949508667
Stmn4,1,1092,584.1892775499997,35.638811014251964,0.37713325476845183,0.9563402533531189
Rab3a,1,1119,597.131755529999,34.531974702320376,0.36813152556029294,0.9358689188957214
Cdk5r1,1,1097,583.1315520300003,33.895920962364734,0.38043536120408017,0.9667901396751404
Sept3,1,1135,601.2670602799999,33.78402388626783,0.3637134932289117,0.9666459560394287
Dpysl2,1,1223,642.63843563,32.51531351151164,0.3264904925105687,0.9282599687576294
Uchl1,1,1090,575.3554014699996,31.868349485729755,0.3724147227066326,0.7923209071159363
Celf4,1,1075,570.7053904699993,31.569153833055747,0.3801498419297562,0.967549204826355
Nsg1,1,1105,584.8857989100005,31.339282391239276,0.3783346448947472,0.947323203086853
Pfn2,1,1222,639.9565464300001,31.007278020608126,0.3297557340110531,0.8718123435974121
Nnat,1,1056,558.1679124799992,30.600813136808917,0.39865000718081284,0.814645528793335
Serf1,1,1215,634.687795480001,30.334591135864574,0.3348804414885323,0.7611773610115051
Rab3c,1,1062,561.7715456499993,30.009128128809003,0.3898429332381952,0.9290552139282227
Tubb5,1,1351,693.584804100001,29.755606060830807,0.2662675110343504,0.3389172852039337
Fnbp1l,1,1211,631.0523767600006,29.2780572358597,0.3297309101828282,0.9117695093154907
AC161165.4,1,1119,586.2430461400005,28.925609441310517,0.3756516567789091,0.9583455920219421
Kif5c,1,1063,559.7461348299992,28.273283612720487,0.3969294166210473,0.9695990681648254
Marcksl1,1,1274,653.6878874199992,28.071086414418122,0.2838669578653868,0.3060012459754944
Myt1l,1,1028,541.1939587400008,27.427967407653597,0.41246272813036344,0.9741443395614624
Nrxn1,1,1071,560.9994124299994,26.935405493977044,0.37250364320182905,0.9313843846321106
Dpysl5,1,1025,537.2530796800002,26.18599479720708,0.42561928353658535,0.9581006765365601
Calm1,1,1392,711.9199215999996,26.089840042478194,0.26467252534767843,0.43031707406044006
Snap47,1,1109,577.9849733600004,25.32313383342863,0.3749515776726683,0.908243715763092
Gdi1,1,1088,564.4440054499994,24.30837743639577,0.39604246712484437,0.9308321475982666
Gpm6a,1,980,512.9528571100001,24.226410471575864,0.44182943861916574,0.9447000026702881
Gng2,1,1052,546.7594634399999,24.119587096820315,0.415159561959821,0.9567421078681946
2900011O08Rik,1,989,517.3710915199995,23.70857368267124,0.44011658609072263,0.9718776941299438
Gm1673,1,1012,524.9853436600007,22.68075733133768,0.4303804396695637,0.8668270707130432
Soga3,1,975,505.37127162,21.546565153106098,0.45665876902016533,0.9708187580108643
Hsbp1,1,1260,639.8174084500009,20.75910064328415,0.31468663716479445,0.5417555570602417
Ybx1,1,1458,732.8310952400006,20.732059167922966,0.2423615053575144,-0.24766115844249725
Ly6h,1,941,489.41939405000016,20.61727793774551,0.4589594591539105,0.8762856125831604
Hdgfl3,1,1096,560.0930904500003,19.920292872491505,0.3890427623904276,0.9537768363952637
Ptms,1,1176,593.89065117,19.75815153111121,0.3364278477348386,0.7015199065208435
Ctnna2,1,977,502.76577637999975,19.486207797126763,0.4318652784536134,0.9056330919265747
Evl,1,1126,572.6551167999987,19.47921770856566,0.3759242155121374,0.9086999297142029
Ttc9b,1,938,483.42042393000037,19.240608925385537,0.48393798654236064,0.9252498149871826
Hecw1,1,915,473.10590324000015,19.101297284316082,0.48734321005368825,0.9906640648841858
Apc,1,1127,572.9497268700001,18.978485059171945,0.3716763251752164,0.923195481300354
Dynlrb1,1,1216,611.99028839,18.714192861033187,0.3278075590210093,0.5837301015853882
Cadps,1,969,496.9412238100004,18.636290604158933,0.44230227976358005,0.9490899443626404
Calm3,1,1130,573.9406590600007,18.60765301198663,0.37889274712526555,0.8296449780464172
Elavl2,1,956,489.06734055000084,18.50720633231053,0.4613923634690793,0.6849138140678406
Chd3os,1,916,471.9015443899996,18.480044682150318,0.46980933972844635,0.903454601764679
Sbk1,1,950,484.38021138999983,18.290714627690864,0.45967944096278635,0.8316369652748108
Ywhag,1,1046,533.5527673699997,18.27587972952524,0.4116204817623757,0.8852736353874207
Erc2,1,962,492.66125443999994,18.180601540724492,0.4420378114446793,0.9520480632781982
Pcsk1n,1,874,450.6776654699998,17.975727650965563,0.4918440580758635,0.8883755803108215
Cfl1,1,1352,670.4863396200009,17.947948202253507,0.23915004883518237,-0.13446564972400665
Pkia,1,1026,523.3912136700001,17.772348799507515,0.41349498407264773,-0.1605716198682785
6330403K07Rik,1,1006,512.9411837999993,17.738712954815863,0.44152794674737644,0.9156016111373901
Pafah1b3,1,1018,516.7296073200001,17.551695229102236,0.4332941178743289,0.8707253932952881
Fez1,1,996,506.7392182900002,17.550196044003904,0.43537769167120743,0.8840871453285217
Ywhae,1,1492,736.4719220799989,17.511446456822963,0.22164892842308542,0.007424450945109129
Zcchc18,1,914,469.02481487000006,17.329966081525843,0.48468630839251176,0.9643805027008057
Gabrb3,1,924,473.4080158600003,16.957613534223935,0.47634525099313835,0.9897169470787048
Serp2,1,889,456.09766222999957,16.949326424610874,0.49623273442171084,0.9343637228012085
Scg5,1,917,468.9627854399996,16.644444123709622,0.5015524327001376,0.9392826557159424
Ywhaq,1,1267,631.1907253099997,16.461947720482165,0.30916034817477567,0.5222207903862
Slc25a4,1,1275,636.2758045499997,16.434355692461914,0.30163942500076957,0.20312649011611938
Pak3,1,956,487.43794362000034,16.29182281903597,0.4664570965409976,0.9319843649864197
Actl6b,1,865,442.38406042000014,16.20906975016467,0.5323217726396917,0.9850873351097107
Nrg3,1,880,449.84564210999974,16.1381918165467,0.49805822732443894,0.8939900398254395
Chl1,1,873,446.2655560299996,15.871740291674962,0.5083046964490263,0.9940054416656494
Ttc3,1,1368,675.9349862200027,15.781370967012672,0.26353756251149696,0.7071298360824585
Jpt1,1,1058,530.0475345800004,15.576770694436936,0.37593824945945026,0.2976355254650116
Klc1,1,989,498.0686930600001,15.322312230636669,0.4439809565135519,0.9009221196174622
Pclo,1,892,453.63705213000014,15.254155945247405,0.49149693245358417,0.9566442966461182
Tmod2,1,942,476.9692792199996,15.213189841292259,0.47000638522058347,0.9719641804695129
Snhg11,1,824,420.44170749999915,15.027711423327691,0.47800198185657494,0.7595870494842529
Tmeff1,1,961,485.23177556999974,14.930841974547674,0.4770182969129379,0.9304696321487427
Snap25,1,854,435.5219471100004,14.699784872274195,0.5276157163997572,0.8860259652137756
Gm48283,1,858,436.00067310999987,14.653820793964902,0.5404607061549885,0.9785627722740173
Aplp1,1,876,444.3815032499997,14.576188137137935,0.5254037834311807,0.959134578704834
Stx7,1,939,475.1962923,14.533357278239464,0.49017350490813844,0.950369119644165
Psip1,1,1205,595.5429754100003,14.399463336306543,0.3139769233950455,0.21118688583374023
